0 1.50306 1.50266
0.1 1.58451 1.58432
0.2 1.82884 1.82891
0.3 2.23603 2.23622
0.4 2.80601 2.80612
0.5 3.53859 3.53853
0.6 4.43356 4.43339
0.7 5.49076 5.49065
0.8 6.71019 6.71027
0.9 8.09205 8.09221
1 9.63652 9.63643
