# 9 1.0
-4.5 0.01004835198
-3.5 0.019042623230000003
-2.5 0.1131830671
-1.5 0.2364009678
-0.5 0.1240370569
0.5 0.1261814805
1.5 0.2381963447
2.5 0.1137821631
3.5 0.01912801828
